dataset_key,dataset_label,delay_order,K,tau,theta,sse
step,Step Test for Heater 1,2,0.5,120.0,10.0,113228.54650325916
step,Step Test for Heater 1,2,0.5,120.0,10.833333333333334,113228.54650325916
step,Step Test for Heater 1,2,0.5,120.0,11.666666666666666,113228.54650325916
step,Step Test for Heater 1,2,0.5,120.0,12.5,113228.54650325916
step,Step Test for Heater 1,2,0.5,120.0,13.333333333333334,113228.54650325916
step,Step Test for Heater 1,2,0.5,120.0,14.166666666666668,113228.54650325916
step,Step Test for Heater 1,2,0.5,120.0,15.0,113228.54650325916
step,Step Test for Heater 1,2,0.5,120.0,15.833333333333334,113228.54650325916
step,Step Test for Heater 1,2,0.5,120.0,16.666666666666668,113228.54650325916
step,Step Test for Heater 1,2,0.5,120.0,17.5,113228.54650325916
step,Step Test for Heater 1,2,0.5,120.0,18.333333333333336,113228.54650325916
step,Step Test for Heater 1,2,0.5,120.0,19.166666666666668,113228.54650325916
step,Step Test for Heater 1,2,0.5,120.0,20.0,113228.54650325916
step,Step Test for Heater 1,2,0.5,120.0,20.833333333333336,113228.54650325916
step,Step Test for Heater 1,2,0.5,120.0,21.666666666666668,113228.54650325916
step,Step Test for Heater 1,2,0.5,120.0,22.5,113228.54650325916
step,Step Test for Heater 1,2,0.5,120.0,23.333333333333336,113228.54650325916
step,Step Test for Heater 1,2,0.5,120.0,24.166666666666668,113228.54650325916
step,Step Test for Heater 1,2,0.5,120.0,25.0,113228.54650325916
step,Step Test for Heater 1,2,0.5,120.0,25.833333333333336,113228.54650325916
step,Step Test for Heater 1,2,0.5,120.0,26.666666666666668,113228.54650325916
step,Step Test for Heater 1,2,0.5,120.0,27.5,113228.54650325916
step,Step Test for Heater 1,2,0.5,120.0,28.333333333333336,113228.54650325916
step,Step Test for Heater 1,2,0.5,120.0,29.166666666666668,113228.54650325916
step,Step Test for Heater 1,2,0.5,120.0,30.0,113228.54650325916
step,Step Test for Heater 1,2,0.5,123.33333333333333,10.0,114408.96485680547
step,Step Test for Heater 1,2,0.5,123.33333333333333,10.833333333333334,114408.96485680547
step,Step Test for Heater 1,2,0.5,123.33333333333333,11.666666666666666,114408.96485680547
step,Step Test for Heater 1,2,0.5,123.33333333333333,12.5,114408.96485680547
step,Step Test for Heater 1,2,0.5,123.33333333333333,13.333333333333334,114408.96485680547
step,Step Test for Heater 1,2,0.5,123.33333333333333,14.166666666666668,114408.96485680547
step,Step Test for Heater 1,2,0.5,123.33333333333333,15.0,114408.96485680547
step,Step Test for Heater 1,2,0.5,123.33333333333333,15.833333333333334,114408.96485680547
step,Step Test for Heater 1,2,0.5,123.33333333333333,16.666666666666668,114408.96485680547
step,Step Test for Heater 1,2,0.5,123.33333333333333,17.5,114408.96485680547
step,Step Test for Heater 1,2,0.5,123.33333333333333,18.333333333333336,114408.96485680547
step,Step Test for Heater 1,2,0.5,123.33333333333333,19.166666666666668,114408.96485680547
step,Step Test for Heater 1,2,0.5,123.33333333333333,20.0,114408.96485680547
step,Step Test for Heater 1,2,0.5,123.33333333333333,20.833333333333336,114408.96485680547
step,Step Test for Heater 1,2,0.5,123.33333333333333,21.666666666666668,114408.96485680547
step,Step Test for Heater 1,2,0.5,123.33333333333333,22.5,114408.96485680547
step,Step Test for Heater 1,2,0.5,123.33333333333333,23.333333333333336,114408.96485680547
step,Step Test for Heater 1,2,0.5,123.33333333333333,24.166666666666668,114408.96485680547
step,Step Test for Heater 1,2,0.5,123.33333333333333,25.0,114408.96485680547
step,Step Test for Heater 1,2,0.5,123.33333333333333,25.833333333333336,114408.96485680547
step,Step Test for Heater 1,2,0.5,123.33333333333333,26.666666666666668,114408.96485680547
step,Step Test for Heater 1,2,0.5,123.33333333333333,27.5,114408.96485680547
step,Step Test for Heater 1,2,0.5,123.33333333333333,28.333333333333336,114408.96485680547
step,Step Test for Heater 1,2,0.5,123.33333333333333,29.166666666666668,114408.96485680547
step,Step Test for Heater 1,2,0.5,123.33333333333333,30.0,114408.96485680547
step,Step Test for Heater 1,2,0.5,126.66666666666667,10.0,115639.52471941455
step,Step Test for Heater 1,2,0.5,126.66666666666667,10.833333333333334,115639.52471941455
step,Step Test for Heater 1,2,0.5,126.66666666666667,11.666666666666666,115639.52471941455
step,Step Test for Heater 1,2,0.5,126.66666666666667,12.5,115639.52471941455
step,Step Test for Heater 1,2,0.5,126.66666666666667,13.333333333333334,115639.52471941455
step,Step Test for Heater 1,2,0.5,126.66666666666667,14.166666666666668,115639.52471941455
step,Step Test for Heater 1,2,0.5,126.66666666666667,15.0,115639.52471941455
step,Step Test for Heater 1,2,0.5,126.66666666666667,15.833333333333334,115639.52471941455
step,Step Test for Heater 1,2,0.5,126.66666666666667,16.666666666666668,115639.52471941455
step,Step Test for Heater 1,2,0.5,126.66666666666667,17.5,115639.52471941455
step,Step Test for Heater 1,2,0.5,126.66666666666667,18.333333333333336,115639.52471941455
step,Step Test for Heater 1,2,0.5,126.66666666666667,19.166666666666668,115639.52471941455
step,Step Test for Heater 1,2,0.5,126.66666666666667,20.0,115639.52471941455
step,Step Test for Heater 1,2,0.5,126.66666666666667,20.833333333333336,115639.52471941455
step,Step Test for Heater 1,2,0.5,126.66666666666667,21.666666666666668,115639.52471941455
step,Step Test for Heater 1,2,0.5,126.66666666666667,22.5,115639.52471941455
step,Step Test for Heater 1,2,0.5,126.66666666666667,23.333333333333336,115639.52471941455
step,Step Test for Heater 1,2,0.5,126.66666666666667,24.166666666666668,115639.52471941455
step,Step Test for Heater 1,2,0.5,126.66666666666667,25.0,115639.52471941455
step,Step Test for Heater 1,2,0.5,126.66666666666667,25.833333333333336,115639.52471941455
step,Step Test for Heater 1,2,0.5,126.66666666666667,26.666666666666668,115639.52471941455
step,Step Test for Heater 1,2,0.5,126.66666666666667,27.5,115639.52471941455
step,Step Test for Heater 1,2,0.5,126.66666666666667,28.333333333333336,115639.52471941455
step,Step Test for Heater 1,2,0.5,126.66666666666667,29.166666666666668,115639.52471941455
step,Step Test for Heater 1,2,0.5,126.66666666666667,30.0,115639.52471941455
step,Step Test for Heater 1,2,0.5,130.0,10.0,116918.09194111888
step,Step Test for Heater 1,2,0.5,130.0,10.833333333333334,116918.09194111888
step,Step Test for Heater 1,2,0.5,130.0,11.666666666666666,116918.09194111888
step,Step Test for Heater 1,2,0.5,130.0,12.5,116918.09194111888
step,Step Test for Heater 1,2,0.5,130.0,13.333333333333334,116918.09194111888
step,Step Test for Heater 1,2,0.5,130.0,14.166666666666668,116918.09194111888
step,Step Test for Heater 1,2,0.5,130.0,15.0,116918.09194111888
step,Step Test for Heater 1,2,0.5,130.0,15.833333333333334,116918.09194111888
step,Step Test for Heater 1,2,0.5,130.0,16.666666666666668,116918.09194111888
step,Step Test for Heater 1,2,0.5,130.0,17.5,116918.09194111888
step,Step Test for Heater 1,2,0.5,130.0,18.333333333333336,116918.09194111888
