variant,delay_order,parameterization,objective,space,parameter,estimate,variance,std_dev,ci_lower,ci_upper
reformulated,2,io,SSE,fit,K,0.7790389535754242,3.6262820173254356e-08,0.0001904279920947925,0.7786654702931362,0.7794124368577122
reformulated,2,io,SSE,fit,tau,167.39524338049304,0.020562219353195802,0.1433953254230967,167.11400449216237,167.67648226882372
reformulated,2,io,SSE,fit,theta,15.54680648936162,0.003636694876126088,0.06030501534802962,15.428531256698337,15.665081722024903
reformulated,2,io,SSE,transformed,Ua,0.04107625151879117,1.0081492643976987e-10,1.0040663645385691e-05,0.04105655893067229,0.04109594410691005
reformulated,2,io,SSE,transformed,Cp,6.875969120146395,2.3537997273899006e-05,0.004851597394044461,6.866453762140803,6.885484478151986
reformulated,2,io,SSE,transformed,theta,15.54680648936162,0.003636694876126088,0.06030501534802962,15.428531256698337,15.665081722024903
